"zoneid","hu12_states","hu12_nlcd2006_pct_11","hu12_nlcd2006_pct_90","hu12_nlcd2006_pct_95","hu12_baseflowindex_mean","hu12_groundwaterrecharge_mean","hu12_prism_ppt_30yr_normal_800mm2_annual_mean","hu12_prism_tmean_30yr_normal_800mm2_annual_mean","hu12_runoff_mean","hu12_lakes_lakes4ha_overlapping_area_pct","hu12_lakes_lakes4ha_isolated_overlapping_area_pct","hu12_lakes_lakes4ha_headwater_overlapping_area_pct","hu12_lakes_lakes4ha_drstream_overlapping_area_pct","hu12_lakes_lakes4ha_drlakestream_overlapping_area_pct","hu12_lakes_lakes4to10ha_overlapping_area_pct","hu12_lakes_lakes10ha_overlapping_area_pct","hu12_streamdensity_streams_density_mperha","hu12_streamdensity_headwaters_density_mperha","hu12_streamdensity_midreaches_density_mperha","hu12_streamdensity_rivers_density_mperha","hu12_wl_allwetlandsundissolved_overlapping_area_pct","hu12_wl_isolatedwetlandsundissolved_overlapping_area_pct","hu12_wl_singlewetlandsundissolved_overlapping_area_pct","hu12_wl_connectedwetlandsundissolved_overlapping_area_pct","hu12_wl_forestedwetlandsundissolved_overlapping_area_pct","hu12_wl_scrubshrubwetlandsundissolved_overlapping_area_pct","hu12_wl_openwaterwetlandsundissolved_overlapping_area_pct"
15340,"NY",0.2103,3.3575,0.1167,38.1207,207.3793,1184.5042,6.9597,21.5613,0,0,0,0,0,0,0,12.6414,11.9244,0.717,0,6.3775,1.5791,1.3714,3.4269,2.6572,2.1262,1.58
15341,"NY",0.5549,4.5997,0.3799,39.6563,210.5469,1175.843,6.9097,20.9883,0.184,0,0,0.184,0,0,0.184,13.5186,11.7988,1.7198,0,8.6622,2.377,2.2324,4.0529,2.9324,1.4548,4.0635
15342,"NY",0.5952,7.5531,0.4206,42.0185,242.5556,1107.0437,7.1108,22.6611,0,0,0,0,0,0,0,12.8597,10.2087,2.651,0,11.5718,3.0707,2.4546,6.0465,6.3533,1.8945,2.6234
15343,"PA",6.2488,1.5302,0.8668,47.9259,240.1111,1067.5415,9.7856,19.9087,0,0,0,0,0,0,0,6.2305,3.6484,0.2679,2.3142,0.8453,0.3231,0.3185,0.2037,0.4127,0.2339,0.197
15344,"NY",0.3068,7.9686,0.4368,43.4068,254.7627,1094.0137,7.4124,23.0411,0.0897,0,0,0.0897,0,0.0897,0,12.9821,9.4864,3.4957,0,10.0324,1.8614,1.0542,7.1168,6.1388,1.525,2.1258
15345,"NY",0.8323,3.8211,0.6264,38.56,223.73,1111.2882,7.2541,22.6256,0.5484,0.0401,0.5083,0,0,0.0796,0.4688,11.8847,11.881,0.0037,0,7.9296,2.175,1.5372,4.2174,3.5864,1.4142,2.7928
15346,"NY",0.2923,3.1117,0.2492,41.5618,243.8315,1115.6949,7.2808,23.0379,0.1154,0,0.0509,0.0645,0,0.1154,0,11.9851,11.7184,0.2668,0,6.4364,1.8905,1.5308,3.0151,2.5778,1.5528,2.1664
15347,"NY",0.5801,4.8684,0.3361,42.3387,251.5323,1089.2695,7.2165,23.3848,0.3479,0,0.1613,0,0.1866,0.1613,0.1866,11.083,8.0487,3.0343,0,5.4467,2.1083,1.1766,2.1618,2.9129,0.9563,1.4763
15348,"NY",0.3886,5.7874,0.1212,45.1167,266.2333,1093.9192,7.3904,23.4996,0.1776,0.066,0,0.1116,0,0.1776,0,11.4039,8.4783,2.9256,0,4.7203,1.4541,1.3441,1.9221,3.4356,0.2337,0.9984
15349,"PA",3.4592,0.348,0.4908,45.6446,224.3554,1157.1263,8.8169,19.6946,3.6502,0.0545,2.1705,1.4253,0,0.1798,3.4705,8.9768,7.5561,1.4207,0,2.5054,0.4908,0.5057,1.5089,1.7928,0.4432,0.2657
15350,"PA",1.7548,0.1039,0.6456,45.0471,234.7177,1145.5177,8.9977,20.6558,1.8389,0.0585,0.6984,0.6748,0.4071,0.215,1.6238,8.5409,8.5409,0,0,2.3032,0.5216,0.6276,1.154,1.5836,0.694,0.0249
15351,"PA",0.1435,0.2349,0.1435,42.1184,228.25,1201.772,8.6048,21.5747,0,0,0,0,0,0,0,9.7211,9.7211,0,0,1.6644,0.5685,0.3939,0.7019,1.2935,0.3282,0.0426
15352,"PA",2.5854,0.2494,1.0441,40.0577,228.7115,1284.3788,8.0689,22.8732,3.1652,0,0.606,0.4585,2.1007,0.2827,2.8825,10.7978,9.8471,0.9507,0,3.1086,0.6269,0.5415,1.9401,1.7372,0.8982,0.4731
15353,"PA",0,0,0.0322,39.0208,226.3958,1320.9113,7.4906,23.3246,0,0,0,0,0,0,0,11.5236,10.0877,1.4359,0,1.7077,0.5068,0.2526,0.9484,1.6064,0.0787,0.0226
15354,"PA",0.0052,0,0.0166,38.4778,225.0889,1280.8989,7.2762,23.6476,0,0,0,0,0,0,0,11.7677,9.9307,1.837,0,0.3037,0.1208,0.108,0.0749,0.2724,0.0105,0.0207
15355,"NY",0.3986,4.1622,0.1275,42.9444,260,1071.229,7.2386,23.9523,0.3228,0.3228,0,0,0,0,0.3228,9.0449,8.3611,0.6838,0,1.6452,0.6045,0.7171,0.3236,0.7246,0.2436,0.6771
15356,"NY",0.2735,7.7597,0.5049,42.2566,253.2655,1080.9224,7.2136,23.6682,0.2011,0,0.2011,0,0,0.0884,0.1127,12.9292,10.0293,2.8999,0,6.2281,2.5258,1.4312,2.2711,3.5742,1.5009,0.9943
15357,"NY",0.2243,4.1176,0.0275,46.1795,274.8462,1103.1083,7.4917,23.6183,0.1393,0,0.1393,0,0,0.1393,0,13.4784,10.3627,3.1156,0,1.4144,0.3482,0.0924,0.9738,0.7629,0.6028,0.0487
15358,"NY",2.9392,1.3851,1.9997,40.4691,222.3333,1005.3958,8.0606,20.5698,0.604,0.5509,0,0.0531,0,0.4255,0.1785,11.3208,7.4505,3.8703,0,1.6353,0.3388,0.1307,1.1658,0.4018,0.4735,0.754
15359,"NY",0.7605,0.1216,0.2037,45,246.1017,1018.4857,7.7732,20.6502,0.4727,0,0,0.4727,0,0.1582,0.3145,11.0197,11.0137,0.0059,0,2.0427,0.1429,0.2654,1.6344,1.0072,0.7833,0.2522
15360,"NY",0.3528,0.0122,0.1232,44.541,245.7869,1005.8439,7.8265,20.7235,0,0,0,0,0,0,0,12.413,11.1537,1.2593,0,1.7469,0.2536,0.495,0.9983,0.7838,0.6342,0.329
15361,"NY",0.4906,0.1547,0.1649,44.0465,236.5116,1012.3767,7.8487,20.4291,0.3357,0,0.1722,0.1635,0,0.3357,0,11.3371,9.8412,1.496,0,1.3597,0.2779,0.1022,0.9796,0.2895,0.4114,0.6588
15362,"NY",0.2321,0.1225,0.1577,44.5072,242.029,1005.2183,7.8539,20.5289,0,0,0,0,0,0,0,11.5865,9.801,1.7855,0,1.6128,0.3624,0.1729,1.0775,0.5448,0.6856,0.3823
15363,"NY",0.4805,0.8327,0.3059,41.9531,227.0156,1001.1658,7.9294,20.3618,0,0,0,0,0,0,0,10.3124,8.4017,1.9107,0,1.9292,0.4312,0.1456,1.3524,0.9615,0.5882,0.378
15364,"NY",1.4979,0.784,0.4924,40.2763,219.5132,1006.6563,7.9572,20.4345,0,0,0,0,0,0,0,12.1429,9.5498,2.5931,0,0.8615,0.1901,0.2431,0.4283,0.4045,0.1741,0.2828
15365,"NY",0.1422,0.8352,0.2705,39.551,211.0816,1030.297,7.8974,20.3283,0,0,0,0,0,0,0,11.5232,9.3966,2.1266,0,0.4007,0.0234,0.052,0.3253,0.3052,0.0727,0.0229
15366,"NY",2.7555,1.6465,1.5402,40.4655,219.0517,995.3559,8.0859,20.3393,0.3801,0.3801,0,0,0,0.1161,0.264,8.7449,6.8244,1.9205,0,1.7028,0.6434,0.0769,0.9825,0.8076,0.45,0.4422
15367,"NY",1.6055,1.5527,0.5999,40.1702,212.383,1005.8597,7.9608,20.2189,0.0547,0.0547,0,0,0,0.0547,0,9.9193,8.5762,1.3431,0,0.736,0.4329,0.0451,0.258,0.4152,0.1956,0.1215
15368,"NY",0.9297,4.6531,0.6859,45.7051,192.0897,1047.853,7.5838,16.5409,1.001,0,0.5353,0.0951,0.3705,0.0951,0.9058,11.5082,10.8059,0.7023,0,2.2012,0.19,0.1691,1.8421,1.0922,0.5421,0.5668
15369,"NY",0.2373,0.7069,0.2574,41.3824,175.0147,1019.6843,7.5972,16.6994,0.0971,0,0.0971,0,0,0.0971,0,12.919,10.6071,2.3118,0,1.8171,0.2655,0.2638,1.2878,0.427,0.8638,0.5263
15370,"NY",0.1296,7.6064,0.6891,45.8812,213.8911,1039.4926,7.6955,18.4278,0.0569,0,0,0.0569,0,0.0569,0,12.0303,11.2786,0.7517,0,3.2653,0.4399,0.1492,2.6762,0.6399,1.2238,1.3978
15371,"NY",0.081,1.44,0.1131,44.7797,199.5932,1030.3066,7.7085,17.5983,0,0,0,0,0,0,0,13.5091,11.2296,2.2794,0,1.3606,0.1455,0.1001,1.115,0.81,0.3333,0.2173
15372,"NY",0.1635,0.486,0.4502,43.5488,213.3171,1011.1415,7.8811,19.325,0,0,0,0,0,0,0,14.0832,11.2894,2.7938,0,1.2709,0.2652,0.2473,0.7584,0.5836,0.3613,0.326
15373,"NY",0.1315,5.9119,0.0343,46,242.0625,1114.1162,7.3889,20.5089,0,0,0,0,0,0,0,14.2067,13.3891,0.8176,0,0.8869,0.0658,0.1063,0.7148,0.3651,0.2342,0.2876
15374,"NY",0.1749,6.0849,0.1899,46,240.0746,1072.801,7.5332,20.331,0.0687,0,0.0687,0,0,0.0687,0,13.2948,11.1853,2.1095,0,2.4621,0.1864,0.0511,2.2245,1.0273,0.738,0.6968
15375,"NY",0.2899,1.5556,0.1341,45.2,243.3,1025.0261,7.7508,20.471,0,0,0,0,0,0,0,12.9093,12.9093,0,0,1.2455,0.2938,0.1486,0.8032,0.3016,0.4466,0.4974
15376,"NY",0.2541,3.8334,0.1759,45.5098,241.2353,1035.5308,7.7095,20.3798,0,0,0,0,0,0,0,13.7456,11.2762,2.4694,0,1.0111,0.1184,0.1765,0.7162,0.2881,0.3579,0.331
15377,"NY",0.1177,7.6323,0.2698,46,232.2593,1087.7151,7.5205,19.9196,0,0,0,0,0,0,0,12.6866,11.9655,0.7211,0,2.1571,0.7589,0.1256,1.2726,0.9239,0.6465,0.5867
15378,"NY",0,4.4125,0.0728,45.9167,235.1042,1058.5513,7.6657,20.0875,0,0,0,0,0,0,0,13.176,10.9879,2.1881,0,1.0864,0.1089,0.053,0.9245,0.5742,0.3239,0.1883
15379,"NY",0.1489,1.6482,0.1713,44.7111,225.6444,1039.2219,7.7913,19.9252,0,0,0,0,0,0,0,13.2247,10.9353,2.2894,0,1.1367,0.1718,0.0446,0.9203,0.3272,0.5428,0.2668
15380,"NY",0.1142,1.6146,0.1383,44.6792,229.8302,1024.1997,7.8352,20.1644,0,0,0,0,0,0,0,13.2523,9.9069,3.3454,0,0.792,0.0386,0.0792,0.6742,0.5063,0.2289,0.0568
15381,"NY",0.2999,0.3703,0.4898,43.3723,225.3617,995.9989,7.9545,20.2243,0.0743,0,0,0.0743,0,0.0743,0,13.4338,9.8385,3.5953,0,1.1857,0.1458,0.0841,0.9558,0.7574,0.2759,0.1482
15382,"NY",0.7075,0.3356,0.4809,42.7188,224.6094,1002.0281,7.9102,20.2602,0.4677,0.076,0.2485,0,0.1433,0.2974,0.1702,11.5705,10.8082,0.7623,0,1.299,0.4752,0.2449,0.579,0.395,0.4386,0.4655
15383,"NY",4.4235,0.8891,1.389,41.5,214.3594,976.6511,8.0617,20.1124,0.6316,0.2702,0.3614,0,0,0.2299,0.4017,8.8,6.2371,2.5552,0.0077,1.3158,0.7957,0.0577,0.4623,0.6257,0.2737,0.3924
15384,"NY",0.5182,0.0389,0.252,41.6694,191.2066,1003.7626,7.8668,18.1127,0.1904,0,0.0906,0.0998,0,0.0906,0.0998,12.7925,11.5304,1.2621,0,1.2986,0.4121,0.2368,0.6496,0.5062,0.3634,0.429
15385,"NY",2.7562,0.3563,1.1513,40.7848,201.1139,965.325,8.099,19.4458,0.0912,0,0,0.0912,0,0.0912,0,10.9279,9.3438,0.0562,1.5279,1.351,0.6075,0.0602,0.6832,0.7441,0.3033,0.3036
15386,"NY",0.0264,4.7944,0.0651,45.4419,167.907,1038.7021,7.3803,14.6551,0,0,0,0,0,0,0,13.6371,13.6351,0.002,0,0.8127,0.0342,0.049,0.7295,0.1404,0.1668,0.5055
15387,"NY",1.5099,6.8995,0.3694,44.211,158.9174,982.877,7.3842,14.2669,1.4692,0,0,1.4692,0,0,1.4692,12.2918,9.7631,2.5287,0,3.5529,0.682,0.1715,2.6994,1.8699,1.0377,0.6454
15388,"NY",0.046,4.9339,0.1247,43.2989,165.6667,1057.3303,7.4403,15.106,0,0,0,0,0,0,0,13.2483,11.8634,1.3848,0,1.179,0.087,0.1566,0.9355,0.7129,0.2757,0.1904
15389,"NY",0.0478,4.4164,0.2201,40.0909,158.7455,1022.6575,7.5468,15.6306,0,0,0,0,0,0,0,12.8189,10.4174,2.4015,0,1.9415,0.4834,0.2437,1.2144,0.6334,0.8744,0.4337
15390,"NY",0.1112,0.0391,0.0391,37.9091,160.5227,979.5629,7.9273,16.7728,0,0,0,0,0,0,0,11.1287,11.1287,0,0,0.5817,0.1055,0.3786,0.0976,0.3057,0.1522,0.1238
15391,"NY",0.1148,0.0147,0.0854,35.5667,147.4667,983.321,7.2867,16.4653,0,0,0,0,0,0,0,11.2306,11.228,0.0026,0,0.0461,0.0278,0.0097,0.0086,0,0,0.0461
15392,"NY",0.3056,0.0923,0.3826,35.7949,147.8205,980.3402,7.2741,16.3829,0,0,0,0,0,0,0,9.9933,9.7195,0.2737,0,0.3883,0.3401,0.0482,0,0.2544,0.0633,0.0706
15393,"NY",0.1154,0,0.1615,35.8163,146.3673,983.9645,7.304,16.2247,0.2405,0.2405,0,0,0,0,0.2405,10.9011,9.6387,1.2624,0,0.4435,0.2172,0.0292,0.1972,0.18,0.0388,0.2247
15394,"NY",1.7628,0.2914,0.1529,35.8966,141.6207,931.938,7.412,15.645,1.7636,0,0,1.7636,0,0,1.7636,9.5891,6.6318,2.9573,0,0.7506,0.1334,0.0094,0.6077,0.6352,0.0592,0.0562
15395,"NY",0,0,0,35,134.3438,970.6108,7.2764,15.2234,0,0,0,0,0,0,0,8.8649,8.8649,0,0,0.1485,0.1209,0.0091,0.0184,0.0624,0,0.086
15396,"NY",0.0264,0.0078,0.045,35.4237,140.8475,992.3074,7.1079,15.7737,0,0,0,0,0,0,0,9.7955,9.3667,0.4288,0,0.4566,0.2429,0.024,0.1897,0.2275,0.1045,0.1245
15397,"NY",0.0113,0,0.0405,35.6,138.35,971.1368,7.2944,15.4021,0,0,0,0,0,0,0,10.186,8.7209,1.465,0,0.2791,0.0701,0.0566,0.1524,0.218,0.0379,0.0233
15398,"NY",0.063,0.1474,0.0384,37.2759,146.7759,957.4893,7.3782,15.6366,0,0,0,0,0,0,0,11.7204,11.7204,0,0,0.2919,0.1733,0.0454,0.0731,0.1861,0.0147,0.0272
15399,"NY",0.1356,0.02,0.4083,36.1803,139.9836,955.527,7.3894,15.364,0,0,0,0,0,0,0,10.9728,8.935,2.0377,0,0.4266,0.0866,0,0.34,0.2755,0.0646,0.0866
15400,"NY",0.2403,0.0141,0.0919,34.6458,128.0625,879.005,7.4004,14.7641,0.1442,0,0.1442,0,0,0.1442,0,8.1553,8.1553,0,0,0.6211,0.204,0.2651,0.1519,0.1918,0.0921,0.3372
15401,"NY",0.07,0.1105,0.0514,33.9506,125.9136,900.0881,7.4009,14.7881,0,0,0,0,0,0,0,7.7599,7.3112,0.4487,0,0.7319,0.3398,0.0813,0.3108,0.3447,0.0599,0.3273
15402,"NY",0.347,0.1426,0.1337,34.4337,126.241,896.2538,7.5799,14.6281,0,0,0,0,0,0,0,9.3646,9.3646,0,0,0.9344,0.3975,0.1917,0.3452,0.4987,0.1231,0.3125
15403,"NY",0.0485,0,0.1878,34.7442,125.9767,878.1766,7.6503,14.5281,0,0,0,0,0,0,0,8.6576,6.2394,2.4182,0,0.6426,0.2422,0.3501,0.0503,0.253,0.0619,0.3277
15404,"NY",0.504,0.1367,0.1452,34.303,123.7273,890.5607,7.6995,14.5002,0,0,0,0,0,0,0,9.2564,9.2564,0,0,0.7083,0.2486,0.4069,0.0528,0.0639,0.2259,0.4184
15405,"NY",0.1915,0.2519,0.2935,33.8043,120.6304,876.4995,7.9213,14.3852,0,0,0,0,0,0,0,10.5317,7.4805,3.0512,0,0.6034,0.1474,0.373,0.083,0.2295,0.1265,0.2474
15406,"NY",0.1004,3.2417,0.2243,37,142.1538,910.1877,7.5411,15.2658,0,0,0,0,0,0,0,14.284,12.9118,1.3723,0,2.8452,1.2556,0.0065,1.5831,2.0683,0.2469,0.53
15407,"NY",0.0671,0.6801,0.1767,36.573,148.7865,967.0089,7.2748,16.1297,0,0,0,0,0,0,0,11.9568,11.9534,0.0034,0,0.628,0.2657,0.116,0.2463,0.4143,0.061,0.1505
15408,"NY",0.8612,1.1292,0.3098,37.5455,141.0455,924.1691,7.0926,14.9362,0.8461,0,0.1923,0.6537,0,0.8461,0,11.7343,10.2833,1.451,0,1.7263,0.2217,0.3016,1.203,0.9476,0.3391,0.4396
15409,"NY",0.0414,0.0697,0.0301,37.7234,141.4255,923.1841,7.2172,14.919,0,0,0,0,0,0,0,10.2391,10.2391,0,0,0.4391,0.2117,0.0897,0.1378,0.2688,0.0837,0.0867
15410,"NY",0.0279,0,0,36.0385,141.8462,943.8804,7.4076,15.63,0,0,0,0,0,0,0,12.8217,12.8217,0,0,0.0626,0.0222,0,0.0404,0.0496,0,0.013
15411,"NY",0.0835,1.0073,0.6326,37.2361,141.1528,897.1385,7.4944,15.0706,0,0,0,0,0,0,0,10.4113,7.8946,2.5168,0,1.8217,0.7661,0.2755,0.7802,0.8503,0.221,0.7504
15412,"NY",0.0136,0,0.026,35.5,133.5143,933.5386,7.4309,14.9221,0,0,0,0,0,0,0,8.4532,8.4532,0,0,0.1528,0.0419,0.0042,0.1066,0.0198,0.0493,0.0836
15413,"NY",0.6427,0.2128,0.51,35.7008,132.2992,886.8947,7.5542,14.7246,0.038,0,0,0.038,0,0.038,0,9.6204,7.1987,2.4217,0,0.5159,0.2059,0.0522,0.2578,0.3738,0.0498,0.0923
15414,"NY",0.3983,0.0718,0.1507,34.44,125.6,862.8577,7.6931,14.5161,0,0,0,0,0,0,0,8.7182,8.7182,0,0,0.895,0.1703,0.2218,0.5029,0.5527,0.0834,0.2589
15415,"NY",1.2569,0.5094,0.4485,35.125,125.9063,874.4156,7.8186,14.2742,1.1044,0,0,0.7264,0.3781,0.2889,0.8156,9.1636,9.1636,0,0,1.4383,0.3167,0.2666,0.8549,0.1888,0.5619,0.6876
15416,"NY",0.806,0.2671,0.5608,35.0431,125.8793,864.0796,7.8972,14.33,0.2223,0,0.2223,0,0,0.2223,0,9.58,7.2434,2.3366,0,0.4727,0.2129,0.089,0.1708,0.2137,0.1738,0.0851
15417,"NY",0.0896,0,0.0174,35,135.4595,976.2809,7.1023,15.3566,0,0,0,0,0,0,0,10.092,10.092,0,0,0.2403,0.1158,0.058,0.0665,0.1071,0.0335,0.0997
15418,"NY",0.028,0,0.028,34.8182,131.7955,935.8398,7.1994,15.0066,0,0,0,0,0,0,0,8.1715,7.9159,0.2556,0,0.0443,0.0443,0,0,0.0048,0.019,0.0205
15419,"NY",0.2256,0.0879,0.044,34.5217,122.3696,887.2644,7.9817,14.3336,0,0,0,0,0,0,0,8.378,8.378,0,0,0.606,0.5078,0.0982,0,0.1874,0.1499,0.2687
15420,"NY",0.0341,4.1976,1.2387,42.5494,140.0549,947.7253,7.2352,13.0582,0,0,0,0,0,0,0,14.5871,12.2879,2.2992,0,7.0559,1.5116,0.1916,5.3528,2.8216,1.7529,2.0712
15421,"NY",0.0382,1.2543,0.1418,42.4615,130.8,969.3025,7.1186,12.3325,0.0812,0,0,0.0812,0,0.0812,0,12.8799,10.7008,2.1791,0,1.943,0.2968,0.0288,1.6174,0.4767,1.2952,0.1711
15422,"NY",0.454,0.335,0.0709,39.0519,145,934.3355,6.9959,14.6788,0.1984,0,0,0.1984,0,0,0.1984,12.7832,11.5097,1.2735,0,3.0771,0.4533,0.2312,2.3925,1.4184,1.1278,0.5308
15423,"NY",0.0331,2.1066,0.673,41.5429,145.6286,948.8879,7.1902,13.8859,0,0,0,0,0,0,0,12.5643,10.5671,1.9973,0,2.7799,0.4408,0.2299,2.1092,0.9354,0.9168,0.9276
15424,"NY",0.558,0.1076,0.0977,38.4688,142.4219,910.1975,7.1932,14.636,0.4923,0.2055,0,0.2868,0,0,0.4923,10.3585,10.3585,0,0,2.2195,0.4226,0.7377,1.0592,0.7006,1.0412,0.4778
15425,"NY",0.1958,1.0769,0.3242,40.6602,136.6116,930.6683,7.1508,13.3437,0.0813,0,0.0813,0,0,0.0813,0,11.2484,10.1136,1.1348,0,1.7263,0.3387,0.2002,1.1875,1.0298,0.4406,0.2559
15426,"NY",0.1012,2.6697,0.3048,45.9565,124.942,944.5085,7.2914,10.7852,0,0,0,0,0,0,0,15.2649,14.361,0.9039,0,3.1485,0.4913,0.2742,2.3829,1.2032,1.4355,0.5098
15427,"NY",0.4214,3.5762,0.2982,43.5849,126.6981,908.6412,7.3052,11.5388,0.2702,7e-04,0.0881,0.1814,0,0.2702,0,12.2459,10.7165,1.5294,0,4.5885,1.8882,0.4517,2.2487,2.2687,1.937,0.3828
15428,"NY",0.0163,2.105,0.0637,40.7692,132.5769,916.1661,7.2318,12.9086,0,0,0,0,0,0,0,10.4642,8.1904,2.2738,0,1.7524,0.979,0.2046,0.5687,0.5222,0.8102,0.42
15429,"NY",0.2385,0.4752,0.0565,37.4545,137.798,879.3976,7.4257,14.5645,0.1046,0.0606,0.044,0,0,0.1046,0,9.2816,8.3432,0.9385,0,1.3856,0.4101,0.249,0.7266,0.6228,0.3145,0.4483
15430,"NY",0.5347,1.6719,0.2616,37.1286,134.7143,868.4671,7.6679,14.3508,0.1002,0,6e-04,0.0996,0,0.1002,0,9.7432,9.7432,0,0,1.6604,0.5914,0.1075,0.9615,0.8024,0.2143,0.6437
15431,"NY",1.1564,2.3128,0.6634,37.7183,134.0282,838.6419,7.6457,14.0896,0.5158,0.1692,0,0.3466,0,0,0.5158,7.5035,5.353,2.1504,0,1.6983,0.9945,0.2288,0.475,0.6269,0.3847,0.6866
15432,"NY",0.3724,1.262,0.214,38.375,131.9643,878.1944,7.5815,13.6375,0,0,0,0,0,0,0,10.8632,9.7876,1.0756,0,0.3571,0.0726,0.0141,0.2704,0.1981,0.0349,0.1241
15433,"NY",0.9212,2.1894,0.3828,44.7442,137.5349,907.1818,7.4504,12.2046,1.1013,0,0,1.1013,2e-04,0,1.1013,10.8956,10.8956,0,0,1.9136,0.4958,0.2694,1.1483,0.8296,0.5621,0.5219
15434,"NY",6.9446,3.5277,1.3905,43.3736,134.7692,879.2424,7.7653,12.3205,6.956,0,3.4548,0,3.5013,0,6.956,8.2561,7.2724,0.9837,0,4.7416,1.6301,0.3625,2.749,2.3721,1.0312,1.3383
15435,"NY",0.5641,6.546,0.7339,40.1842,133.0263,884.6808,7.8197,13.1251,0.9112,0.1036,0.1651,0.6425,0,0.2262,0.685,8.9806,6.9646,2.016,0,4.9976,1.2539,0.107,3.6367,3.3687,1.1397,0.4892
15436,"NY",0.6903,0.2927,0.155,37.4912,134.5439,875.5779,7.7574,14.2456,0.497,0,0,0.497,0,0.2729,0.2241,9.8673,9.8673,0,0,1.0108,0.3644,0.218,0.4284,0.192,0.5977,0.2211
15437,"NY",0.2877,0.8594,0.2196,37.2083,130.75,921.6752,7.6626,13.8536,0.3223,0,0.3223,0,0,0,0.3223,11.0963,11.0963,0,0,0.3811,0.1745,0.0879,0.1187,0.1333,0.1459,0.102
15438,"NY",0.0512,2.5007,0.0593,39.9706,136.5294,916.2968,7.6722,13.3909,0,0,0,0,0,0,0,10.7852,9.286,1.4992,0,0.9953,0.2279,0.1213,0.6461,0.3354,0.4112,0.2487
15439,"NY",0.884,1.8718,0.4978,38.0259,134.7241,876.6787,7.9031,14.0639,0.254,0.254,0,0,0,0.1187,0.1353,10.2957,8.6157,1.68,0,1.6094,0.6465,0.1731,0.7899,0.7745,0.1698,0.6651
15440,"NY",0.4956,0.3161,0.2381,37,131,907.8857,7.9628,14.14,0,0,0,0,0,0,0,11.1125,9.5838,1.5288,0,0.25,0.1656,0,0.0844,0.0611,0.0305,0.1584
15441,"NY",0.0744,3.5324,0.2122,38.0111,133.5333,919.1169,7.8405,13.8864,0.1228,0,0,0.1228,0,0.1228,0,10.523,10.523,0,0,1.676,0.3553,0.1308,1.1899,0.4227,0.8214,0.4319
15442,"NY",1.1287,0.1969,0.2192,36.7333,130,925.9059,7.9184,14.1299,0,0,0,0,0,0,0,9.6573,8.5419,1.0595,0.056,0.8017,0.2512,0.0865,0.464,0.3571,0.0834,0.3612
15443,"NY",0.3184,1.9302,0.3342,37.6413,132.8478,881.5583,8.0978,14.1137,0.1799,0.1799,0,0,0,0.0526,0.1273,10.9751,9.3094,1.6657,0,0.8649,0.4193,0.214,0.2316,0.2564,0.1219,0.4827
15444,"NY",1.6339,1.7804,0.4121,35.4514,125.1597,911.1683,8.1339,14.2495,0.5466,0.3037,0,0.2428,0,0.218,0.3285,10.5526,9.1739,1.3786,0,2.1248,0.4747,0.5473,1.1027,0.997,0.5726,0.5525
15445,"NY",2.1816,0.8089,0.5823,35.4375,124.9792,900.2717,8.1772,14.3211,0.1849,0,0.1849,0,0,0.1849,0,9.3733,6.9422,2.4312,0,1.9846,0.4795,0.4621,1.043,0.7753,0.6615,0.5478
15446,"NY",0.2257,1.7793,0.1361,40.1961,144.5294,960.9526,7.6868,14.2925,0.2097,0,0,0.2097,0,0,0.2097,12.1256,11.3517,0.774,0,0.6859,0.1319,0.1234,0.4306,0.1899,0.1928,0.2948
15447,"NY",0.5607,2.0856,0.2745,39.4217,144.1928,1002.673,7.5656,14.5938,0.4806,0,0,0.4806,0,0,0.4806,10.943,9.4203,1.5226,0,0.5417,0.0891,0.0744,0.3781,0.0322,0.1047,0.4048
15448,"NY",0.5188,2.4149,0.3069,37.2603,132.5206,899.4645,8.2317,14.3008,0.4333,0.3658,0.0675,0,0,0.1744,0.2589,10.4264,8.2674,2.159,0,1.1196,0.3918,0.3148,0.413,0.0758,0.4064,0.6265
15449,"NY",3.0938,0.4499,0.6222,36.5102,130.1633,894.9482,8.4072,14.4329,0.2608,0,0,0.2608,0,0.2608,0,10.4274,5.4671,4.9603,0,0.8228,0.1242,0.1013,0.5974,0.2757,0.2219,0.3253
15450,"NY",0.0964,1.0723,0.0583,37.699,136.6602,956.8845,7.9712,14.624,0.0681,0,0,0.0681,0,0.0681,0,11.1478,10.502,0.6458,0,0.7642,0.2781,0.0746,0.4115,0.2001,0.393,0.1712
15451,"NY",0.0674,0.8574,0.0117,37.4239,141.7935,988.782,7.7725,15.0243,0.0475,0,0.0475,0,0,0.0475,0,11.2191,9.9566,1.2626,0,0.4599,0.0633,0.1257,0.2709,0.3221,0.0949,0.043
15452,"NY",0.2153,2.7778,0.3549,35.8415,182.8293,1136.2103,6.7376,20.2165,0.4806,0,0.1035,0.3771,0,0.1035,0.3771,14.5202,12.8451,1.6751,0,2.0837,0.4418,0.2614,1.3805,0.9688,0.6591,0.4557
15453,"NY",0.4403,7.0183,0.5336,35.3208,174.6415,1137.028,6.7555,19.6113,0.3133,0,0,0.3133,0,0.1159,0.1974,18.4651,16.3857,2.0794,0,8.8823,1.5211,1.3779,5.9833,6.1758,1.7366,0.9699
